pattern	constr_id	sent_id	correct_number	form	class	type	prefix	n_attr	punct	freq	len_context	len_prefix	sent	hidden200_batch128_dropout0.0_lr10.0	hidden200_batch128_dropout0.0_lr1.0	hidden200_batch128_dropout0.0_lr20.0	hidden200_batch128_dropout0.0_lr5.0	hidden200_batch128_dropout0.1_lr10.0	hidden200_batch128_dropout0.1_lr1.0	hidden200_batch20_dropout0.0_lr10.0	hidden200_batch20_dropout0.0_lr1.0	hidden200_batch20_dropout0.0_lr20.0	hidden200_batch128_dropout0.1_lr20.0	hidden200_batch128_dropout0.2_lr20.0	hidden200_batch128_dropout0.2_lr1.0	hidden200_batch20_dropout0.1_lr10.0	hidden200_batch128_dropout0.2_lr5.0	hidden200_batch128_dropout0.1_lr5.0	hidden200_batch20_dropout0.0_lr5.0	hidden200_batch128_dropout0.2_lr10.0	hidden200_batch20_dropout0.1_lr1.0	hidden200_batch20_dropout0.1_lr20.0	hidden200_batch20_dropout0.2_lr10.0	hidden200_batch20_dropout0.1_lr5.0	hidden200_batch64_dropout0.0_lr20.0	hidden200_batch64_dropout0.0_lr1.0	hidden200_batch20_dropout0.2_lr20.0	hidden200_batch20_dropout0.2_lr1.0	hidden200_batch64_dropout0.0_lr5.0	hidden200_batch20_dropout0.2_lr5.0	hidden200_batch64_dropout0.1_lr10.0	hidden200_batch64_dropout0.0_lr10.0	hidden200_batch64_dropout0.1_lr1.0	hidden200_batch64_dropout0.1_lr20.0	hidden200_batch64_dropout0.1_lr5.0	hidden200_batch64_dropout0.2_lr1.0	hidden200_batch64_dropout0.2_lr20.0	hidden200_batch64_dropout0.2_lr10.0	hidden200_batch64_dropout0.2_lr5.0	hidden650_batch128_dropout0.0_lr10.0	hidden650_batch128_dropout0.0_lr1.0	hidden650_batch128_dropout0.0_lr20.0	hidden650_batch128_dropout0.0_lr5.0	hidden650_batch128_dropout0.1_lr10.0	hidden650_batch128_dropout0.1_lr1.0	hidden650_batch128_dropout0.1_lr20.0	hidden650_batch128_dropout0.1_lr5.0	hidden650_batch128_dropout0.2_lr10.0	hidden650_batch128_dropout0.2_lr1.0	hidden650_batch128_dropout0.2_lr20.0	hidden650_batch128_dropout0.2_lr5.0	hidden650_batch128_dropout0.4_lr10.0	hidden650_batch128_dropout0.4_lr1.0	hidden650_batch128_dropout0.4_lr20.0	hidden650_batch128_dropout0.4_lr5.0	hidden650_batch64_dropout0.0_lr10.0	hidden650_batch64_dropout0.0_lr1.0	hidden650_batch64_dropout0.0_lr20.0	hidden650_batch64_dropout0.0_lr5.0	hidden650_batch64_dropout0.1_lr10.0	hidden650_batch64_dropout0.1_lr1.0	hidden650_batch64_dropout0.1_lr20.0	hidden650_batch64_dropout0.1_lr5.0	hidden650_batch64_dropout0.2_lr10.0	hidden650_batch64_dropout0.2_lr1.0	hidden650_batch64_dropout0.2_lr20.0	hidden650_batch64_dropout0.2_lr5.0	hidden650_batch64_dropout0.4_lr10.0	hidden650_batch64_dropout0.4_lr1.0	hidden650_batch64_dropout0.4_lr20.0	hidden650_batch64_dropout0.4_lr5.0
L__DET_ADJ_ADJ_NOUN	0	2	sing	изобретения	correct	generated	Вода этого европейского территориально - сегодняшнего	0	True	970	5	6	Вода этого европейского территориально - сегодняшнего изъятия приходит в том , чтобы бить у головы любые стены и обслуживать их в ветру классических детских и бывших искусств , а_также обыкновенных сильных команд . <eos>	-13.1205	-12.0739	-16.2429	-11.3887	-14.8893	-9.36151	-13.6467	-11.5568	-15.0795	-11.8829	-12.1824	-11.0791	-14.9078	-13.2732	-11.298	-9.61607	-10.4581	-14.3638	-12.8176	-11.1218	-13.7603	-15.8621	-9.71095	-11.4034	-11.1349	-12.2214	-10.2757	-11.9558	-15.005	-12.7469	-11.9835	-14.6415	-12.3873	-13.9213	-11.2088	-13.321	-11.7541	-10.1065	-12.0615	-12.497	-15.0478	-10.2702	-15.1333	-11.0644	-13.3396	-12.2491	-12.8215	-11.1608	-12.4368	-12.1094	-12.589	-12.5554	-12.0669	-14.1128	-15.5807	-9.79418	-14.5129	-13.2846	-10.3315	-12.7886	-14.6774	-11.0661	-13.7071	-11.9871	-10.6853	-10.0373	-11.4105	-11.9773
L__DET_ADJ_ADJ_NOUN	0	2	sing	изобретений	wrong	generated	Вода этого европейского территориально - сегодняшнего	0	True	825	5	6	Вода этого европейского территориально - сегодняшнего изъятия приходит в том , чтобы бить у головы любые стены и обслуживать их в ветру классических детских и бывших искусств , а_также обыкновенных сильных команд . <eos>	-18.2006	-15.2439	-23.3877	-18.8589	-19.285	-16.535	-21.7848	-18.607	-19.9286	-18.1555	-17.1278	-17.7419	-19.5451	-18.016	-16.1928	-15.6422	-19.6716	-19.1327	-18.6697	-17.0497	-20.1227	-17.7758	-15.5728	-14.4194	-15.9907	-21.8388	-16.2918	-15.6494	-19.2169	-17.1476	-17.1684	-19.4089	-16.6592	-17.0474	-17.5241	-17.575	-16.3209	-14.0106	-19.8744	-18.5688	-21.8939	-16.5364	-17.7607	-16.1402	-17.7027	-15.5712	-19.8773	-19.473	-15.8516	-17.2346	-15.9175	-16.6663	-20.7251	-18.7242	-21.8248	-15.0668	-20.3826	-18.2472	-17.3336	-19.9132	-18.7665	-15.6449	-19.9534	-19.2348	-17.2284	-16.3175	-15.9579	-15.7372
R__VERB_NOUN_CCONJ_VERB	32	2	sing	успевает	correct	generated	Избранный американец устанавливается в положительный забор Нигерии , и	0	True	643	7	9	Избранный американец устанавливается в положительный забор Нигерии , и произносит вариант для колен , которые для внезапной электроэнергетики имеют собраться многочисленными законами . <eos>	-9.90099	-10.1381	-9.82037	-13.3757	-9.63029	-10.465	-8.97767	-10.0473	-12.8641	-10.1007	-9.9059	-10.4261	-10.0367	-9.53724	-9.62451	-10.7496	-9.35965	-10.5341	-10.0144	-11.0175	-9.11114	-10.6752	-8.52889	-9.66026	-8.77312	-13.5451	-9.6816	-9.96945	-13.4555	-9.42176	-9.49258	-10.8044	-8.94151	-11.0059	-8.78589	-9.34461	-13.467	-9.06913	-10.137	-12.834	-11.5548	-9.92574	-11.1112	-9.16681	-12.3472	-10.2707	-12.623	-11.1265	-10.8489	-9.62177	-9.77145	-10.91	-10.7243	-9.82672	-11.6978	-9.46706	-9.99297	-8.88055	-9.94905	-12.6503	-9.06989	-8.4683	-10.9467	-11.996	-10.2311	-9.31638	-10.7099	-9.70487
R__VERB_NOUN_CCONJ_VERB	32	2	sing	успевают	wrong	generated	Избранный американец устанавливается в положительный забор Нигерии , и	0	True	187	7	9	Избранный американец устанавливается в положительный забор Нигерии , и произносит вариант для колен , которые для внезапной электроэнергетики имеют собраться многочисленными законами . <eos>	-12.5633	-12.861	-11.8798	-14.2656	-13.2167	-13.5158	-11.5082	-12.7269	-15.4646	-12.7508	-11.795	-13.2488	-13.3171	-12.2061	-13.2794	-13.4725	-12.2236	-13.4562	-13.6046	-13.4859	-12.47	-13.8443	-13.1965	-12.6807	-11.9674	-14.1682	-13.1253	-13.6017	-15.9604	-12.6807	-11.9533	-13.8202	-12.5153	-13.8287	-12.232	-13.4505	-16.3166	-11.3307	-14.2424	-15.1062	-16.0403	-13.5242	-16.5009	-14.7152	-15.3744	-14.1041	-14.3314	-13.4514	-14.1972	-12.8093	-13.8441	-14.0667	-14.9109	-11.9045	-14.4231	-13.3249	-13.8805	-11.8496	-13.9523	-15.5638	-12.2901	-13.0645	-14.3148	-15.2358	-13.9675	-12.3929	-13.8434	-13.4742
L__ADJ_ADJ_NOUN	0	1	sing	выступление	correct	generated	Последнее духовно - свободное	0	True	2146	4	4	"Последнее духовно - свободное соревнование "" TV "" достигло больший ответный стаж "" Пушкин "" для детства больших средств конференций незаконного оборудования . <eos>"	-6.53025	-7.00446	-7.48465	-6.65807	-5.2819	-9.37424	-7.48538	-7.82843	-6.87189	-6.61379	-7.15258	-5.87854	-7.90203	-5.56425	-7.08026	-7.72256	-6.39175	-8.55546	-6.4195	-7.08244	-7.0634	-7.82272	-7.43827	-5.27568	-5.73711	-7.68479	-5.294	-6.12259	-6.63293	-7.07537	-7.04569	-7.01099	-6.93211	-7.33319	-6.47256	-6.28781	-10.5886	-7.65501	-7.606	-7.25691	-8.71847	-6.75575	-7.08677	-7.35051	-7.46543	-7.4276	-6.57464	-6.86821	-6.85894	-6.82403	-6.20011	-7.22808	-5.87959	-4.31169	-7.98883	-7.13836	-7.60857	-7.12925	-7.76139	-7.16379	-5.51702	-7.64359	-7.01888	-6.90831	-6.68189	-5.81955	-6.47158	-5.3603
L__ADJ_ADJ_NOUN	0	1	sing	выступления	wrong	generated	Последнее духовно - свободное	0	True	4151	4	4	"Последнее духовно - свободное соревнование "" TV "" достигло больший ответный стаж "" Пушкин "" для детства больших средств конференций незаконного оборудования . <eos>"	-11.6098	-8.16411	-13.078	-8.69746	-10.403	-11.8997	-10.8526	-10.352	-10.5536	-9.55662	-11.3854	-10.3532	-13.9929	-10.3986	-11.7294	-10.6759	-11.6828	-11.5246	-9.77943	-10.358	-11.0305	-14.3605	-12.8648	-11.0079	-9.81119	-12.739	-10.0222	-10.9241	-9.81552	-13.2542	-10.3087	-10.855	-10.5421	-12.1221	-9.89103	-10.5423	-15.119	-12.3073	-12.1822	-13.6654	-14.3076	-11.8246	-13.7001	-12.9865	-14.9097	-11.6114	-13.2475	-12.3486	-10.7577	-10.6683	-11.969	-11.3472	-12.4734	-8.62159	-14.0836	-13.6325	-12.5979	-11.0083	-12.2914	-13.7273	-10.7963	-11.3788	-13.4041	-10.6681	-12.7622	-11.5779	-11.3434	-10.3372
L__ADJ_ADJ_NOUN	60	3	plur	чемпионаты	correct	generated	"А вот осада некоторых наших многочисленных президентов навязать за удивительной Основной зоной , избранной ими привлекательной , обвинение выступить германские "" электрические """	0	True	677	4	23	"А вот осада некоторых наших многочисленных президентов навязать за удивительной Основной зоной , избранной ими привлекательной , обвинение выступить германские "" электрические "" отчеты звучит выживание . <eos>"	-15.2835	-12.515	-16.1944	-15.6614	-13.603	-15.8794	-14.2156	-16.5164	-14.6353	-13.9542	-13.7642	-16.5211	-13.3342	-14.5016	-13.8325	-14.6912	-14.1966	-13.5342	-13.6623	-13.9936	-13.7942	-12.1632	-12.1234	-15.2224	-13.5776	-14.4044	-13.1697	-14.5052	-14.7379	-16.1677	-13.6925	-12.3908	-15.7759	-14.1387	-14.687	-15.5757	-13.7121	-11.8308	-14.1147	-16.1026	-13.2921	-16.0884	-16.2479	-13.9948	-14.2832	-14.6801	-12.4039	-13.9249	-13.9302	-14.0987	-12.032	-11.8652	-16.828	-16.0252	-14.521	-16.4357	-12.0271	-15.0176	-12.5741	-14.2148	-12.717	-15.374	-13.2109	-12.1106	-12.2403	-14.2141	-12.2141	-14.0642
L__ADJ_ADJ_NOUN	60	3	plur	чемпионат	wrong	generated	"А вот осада некоторых наших многочисленных президентов навязать за удивительной Основной зоной , избранной ими привлекательной , обвинение выступить германские "" электрические """	0	True	7592	4	23	"А вот осада некоторых наших многочисленных президентов навязать за удивительной Основной зоной , избранной ими привлекательной , обвинение выступить германские "" электрические "" отчеты звучит выживание . <eos>"	-15.7915	-14.4828	-14.7068	-19.0809	-16.8291	-17.8688	-17.2046	-16.1339	-17.2881	-17.3638	-16.1284	-16.5264	-15.2268	-15.5271	-14.134	-15.2331	-17.0555	-15.2421	-15.4045	-16.059	-15.1538	-15.3451	-11.5871	-16.4434	-14.261	-17.203	-13.3932	-15.5328	-14.789	-18.9549	-15.3976	-13.8847	-17.7012	-17.4061	-16.5994	-16.4746	-17.8444	-15.3699	-20.8638	-16.8469	-16.3484	-17.91	-18.4134	-17.7377	-17.4383	-17.9046	-14.769	-16.2014	-15.6149	-15.2067	-15.2147	-14.7487	-20.921	-18.2318	-14.5152	-19.2091	-16.6854	-18.6312	-16.7788	-15.9774	-15.9982	-17.8034	-16.2792	-16.0246	-14.2248	-16.1421	-15.3398	-16.656
L__ADJ_PUNCT_ADJ_NOUN	47	3	sing	критерий	correct	generated	Наш спортивный , но крепко незначительный , по объективным правилам ,	1	True	329	10	11	Наш спортивный , но крепко незначительный , по объективным правилам , кинематограф , подписанный моим послом из рентгеновских жанров , располагался в курорте погружения . <eos>	-11.9279	-12.3291	-10.364	-13.4578	-11.7323	-11.9216	-13.3995	-13.6928	-13.055	-12.4233	-14.6914	-11.3958	-10.9373	-12.4976	-12.2363	-12.4017	-11.32	-11.472	-13.169	-11.0465	-11.1907	-12.3475	-12.8988	-12.1968	-11.8904	-13.3109	-11.383	-11.52	-11.1454	-12.562	-13.0463	-11.1118	-10.7706	-11.7387	-12.8126	-11.3585	-9.09006	-11.5673	-11.8608	-8.47021	-9.6209	-12.2807	-10.06	-11.0935	-8.21707	-10.822	-7.8145	-9.07104	-11.9344	-10.9145	-9.7239	-11.4845	-12.4937	-10.5312	-12.0191	-11.4209	-10.2775	-11.8222	-8.5385	-12.0481	-11.039	-10.9666	-8.30503	-10.834	-9.66255	-11.9236	-10.4465	-12.0809
L__ADJ_PUNCT_ADJ_NOUN	47	3	sing	критерии	wrong	generated	Наш спортивный , но крепко незначительный , по объективным правилам ,	1	True	503	10	11	Наш спортивный , но крепко незначительный , по объективным правилам , кинематограф , подписанный моим послом из рентгеновских жанров , располагался в курорте погружения . <eos>	-11.036	-13.7939	-12.0265	-11.9583	-12.5564	-11.9737	-12.7055	-14.4313	-13.0287	-13.3067	-14.6107	-12.5816	-12.4333	-13.6129	-12.0309	-11.0765	-11.3872	-12.0977	-14.0747	-11.2558	-11.8636	-12.3304	-15.4261	-12.8867	-14.3628	-12.9461	-11.5801	-12.1739	-13.0262	-13.3364	-11.8831	-13.9897	-11.7467	-12.2847	-12.5656	-11.1689	-10.6065	-12.4766	-12.1781	-12.5366	-12.954	-13.6579	-11.717	-12.7433	-12.3808	-12.3729	-12.7315	-12.5506	-13.3434	-12.3664	-14.6039	-12.1942	-11.4391	-13.8429	-11.814	-14.8188	-12.4671	-12.7736	-14.1526	-15.3588	-12.8661	-11.8988	-11.4347	-12.0538	-13.0621	-12.6847	-12.6855	-13.1995
L__ADJ_NOUN_NOUN	23	5	plur	свидетельствам	correct	generated	Остальные вкусы колючей толерантности : - Штаты , выступающие стену по слабым для космической конкуренции устройств ( или для всего трупа в заявлении )	1	True	402	13	24	Остальные вкусы колючей толерантности : - Штаты , выступающие стену по слабым для космической конкуренции устройств ( или для всего трупа в заявлении ) направлениям и соображениям , позже всего - в местном фундаменте ; - ОАЭ , в которых молодежь выведена европейским крепким запахом , в снятии с нижней передовой тогдашней выдержки представлений ( серийно , таковой нож - по реконструкции соединений или долгу вертолетов ) ; - Тайны - восточнее белорусские и крепкие волосы марки по странной деревне соглашения . <eos>	-18.6334	-17.7646	-16.3517	-19.1495	-16.7356	-17.9466	-16.7346	-17.3291	-18.2473	-15.6731	-16.7612	-17.9506	-19.4575	-18.3755	-17.2699	-18.5286	-17.4629	-17.4901	-16.5707	-16.0646	-16.2321	-18.5867	-19.453	-17.3287	-17.8679	-19.6046	-18.6032	-17.2206	-19.3624	-17.511	-18.1883	-17.3495	-17.7835	-17.7192	-17.1346	-19.7141	-18.5785	-18.0531	-19.807	-18.6008	-18.0597	-16.6548	-16.7251	-18.3438	-18.1128	-16.8669	-16.3281	-16.8498	-16.5765	-16.6094	-17.1886	-18.3201	-18.2412	-15.7578	-19.526	-17.8244	-17.3691	-17.5412	-16.8502	-20.1192	-18.0013	-18.9506	-18.53	-16.6381	-16.541	-17.791	-16.8162	-18.0999
L__ADJ_NOUN_NOUN	23	5	plur	свидетельству	wrong	generated	Остальные вкусы колючей толерантности : - Штаты , выступающие стену по слабым для космической конкуренции устройств ( или для всего трупа в заявлении )	1	True	859	13	24	Остальные вкусы колючей толерантности : - Штаты , выступающие стену по слабым для космической конкуренции устройств ( или для всего трупа в заявлении ) направлениям и соображениям , позже всего - в местном фундаменте ; - ОАЭ , в которых молодежь выведена европейским крепким запахом , в снятии с нижней передовой тогдашней выдержки представлений ( серийно , таковой нож - по реконструкции соединений или долгу вертолетов ) ; - Тайны - восточнее белорусские и крепкие волосы марки по странной деревне соглашения . <eos>	-18.7487	-18.0024	-16.7925	-18.5917	-17.1362	-18.8988	-16.9887	-17.1649	-18.1526	-17.4711	-17.2828	-18.2482	-19.0592	-19.275	-18.9058	-19.1071	-17.9565	-18.467	-17.4335	-16.1653	-17.0211	-18.0641	-19.8118	-17.337	-18.4977	-19.6037	-18.7001	-18.1317	-19.7028	-17.8534	-18.9874	-17.4286	-18.9537	-18.294	-18.3171	-19.5883	-19.0332	-18.435	-20.1332	-18.1744	-18.3315	-17.3395	-16.5078	-17.1404	-19.1443	-16.5749	-16.6542	-16.5971	-17.0669	-15.9794	-17.6678	-18.914	-19.3995	-17.1298	-18.6765	-16.9206	-18.4395	-17.5032	-17.9212	-19.5892	-18.3032	-19.3087	-20.2413	-17.209	-17.2798	-17.568	-16.8704	-17.8507
L__ADJ_PUNCT_ADJ_NOUN	33	2	plur	происшествий	correct	generated	Выпускники подлежат , что в этих мастерских меч от таможенных , не физически временных ,	0	True	257	6	15	Выпускники подлежат , что в этих мастерских меч от таможенных , не физически временных , наказаний предполагает . <eos>	-12.5668	-14.1127	-14.7194	-14.7125	-13.0308	-10.8577	-12.9442	-15.6873	-20.0335	-13.7733	-14.6193	-11.8092	-16.0881	-14.3552	-12.6925	-18.1011	-14.2147	-13.7467	-14.8786	-13.5435	-15.7445	-14.7953	-14.0276	-15.8392	-12.2017	-15.155	-14.7709	-16.1041	-17.7724	-14.148	-16.8628	-12.683	-13.9899	-18.2723	-16.1635	-13.1625	-12.3258	-12.757	-13.2061	-13.039	-12.6602	-11.0977	-14.9708	-12.2794	-13.9423	-13.4905	-12.6621	-14.6861	-12.0192	-12.0543	-11.9814	-12.2129	-13.9538	-13.5663	-12.6754	-12.1014	-12.8598	-11.6068	-14.1481	-11.4866	-11.6561	-11.753	-9.80437	-13.3072	-13.7352	-11.2173	-12.1319	-13.4452
L__ADJ_PUNCT_ADJ_NOUN	33	2	plur	происшествия	wrong	generated	Выпускники подлежат , что в этих мастерских меч от таможенных , не физически временных ,	0	True	774	6	15	Выпускники подлежат , что в этих мастерских меч от таможенных , не физически временных , наказаний предполагает . <eos>	-21.1984	-16.5643	-17.2041	-17.4857	-17.3876	-15.4461	-19.1192	-17.6183	-17.934	-19.5799	-20.7418	-15.681	-16.4228	-17.3551	-17.0967	-18.4039	-16.9699	-18.0681	-19.9426	-19.7076	-20.5974	-21.2534	-18.4722	-18.4156	-15.47	-21.3985	-18.136	-21.0663	-21.2232	-16.1752	-19.5786	-17.3614	-17.2615	-19.1895	-18.5721	-19.1331	-16.9761	-14.7704	-18.5357	-17.094	-17.8711	-15.449	-17.3659	-18.2054	-17.7094	-15.4193	-19.7329	-17.827	-18.306	-15.9954	-16.7528	-16.5992	-21.8344	-17.6957	-17.217	-17.4241	-17.8184	-15.952	-16.7547	-16.0485	-18.8069	-16.1733	-18.6614	-18.0121	-16.659	-16.6287	-18.7098	-20.7232
L__ADJ_PUNCT_ADJ_NOUN	51	6	sing	нападение	correct	generated	Произошло устойчивое - автоматически полезное	0	True	1014	4	5	Произошло устойчивое - автоматически полезное раскрытие - из циркуляции , с показателями , например напоминавшими тот , ручной , - послал орган . <eos>	-9.22903	-7.45155	-6.0605	-8.76305	-8.04426	-7.54829	-11.3065	-7.6066	-8.56416	-6.25837	-7.93504	-6.33923	-8.82005	-8.01701	-8.18315	-11.0794	-7.95146	-6.40552	-8.56109	-8.08502	-8.16494	-10.7103	-7.98218	-7.30035	-6.65351	-6.45509	-7.47998	-10.476	-10.9426	-6.72977	-6.5203	-8.22167	-6.79373	-7.83048	-7.37121	-8.3053	-7.43958	-9.41323	-6.65315	-10.2212	-10.5822	-8.4663	-9.58537	-7.48917	-4.53017	-7.49277	-7.2431	-7.29748	-7.93337	-9.18859	-6.91177	-6.4439	-8.99389	-9.02339	-9.76423	-7.88211	-9.8472	-7.167	-8.14245	-9.85934	-6.91784	-9.85467	-6.80181	-8.22476	-8.37363	-7.53901	-6.96787	-7.25322
